CustomerID,ExtPrice_sum,ExtPrice_mean,ExtPrice_std,ExtPrice_count,ExtPrice_median,ExtPrice_min,ExtPrice_max,ExtCost_sum,ExtCost_mean,ExtCost_std,ExtCost_median,SalesQty_sum,SalesQty_mean,SalesQty_std,SalesQty_median,SalesQty_min,SalesQty_max,UnitPrice_mean_x,UnitPrice_std_x,UnitPrice_min_x,UnitPrice_max_x,UnitPrice_median,UnitCost_mean,UnitCost_std,UnitCost_median,OrderNumber_nunique,ProductID_nunique,SalesDate_min,SalesDate_max,SalesDate_count,TotalRevenue,TotalCost,TotalProfit,ProfitMargin,AvgOrderValue,AvgOrderQuantity,PriceVolatility,QuantityVolatility,CustomerLifetimeDays,AvgDaysBetweenOrders,OrderFrequency,ProductDiversity,AvgProductsPerOrder,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,CustomerLifetimeValue,CustomerLoyaltyScore,QuoteID_nunique,QuoteVersion_mean,QuoteVersion_max,UnitPrice_mean_y,UnitPrice_std_y,UnitPrice_min_y,UnitPrice_max_y,QuoteQty_sum,QuoteQty_mean,QuoteQty_std,QuoteStatus_<lambda>,ConvertedToOrderNumber_<lambda>,QuoteConversionRate,QuoteWinRate,AvgNegotiationRounds,QuotePriceVolatility,Cluster,Cluster_Numeric
CUST192,3432.76,74.6252,45.7807,46,63.505,5.22,188.56,2066.56,44.9252,26.78,36.89,14043,305.2826,552.0261,1.0,1,2000,61.4003,36.9584,5.22,165.74,45.81,37.3497,20.5294,34.455,17,15,1/19/2022,7/2/2024,46,3432.76,2066.56,1366.2,0.39798879,201.9270588,826.0588235,0.601925398,1.808246195,895,52.64705882,6.925223214,15,0.882352941,433,17,3432.76,2,3,3,233,3432.76,134.4629493,68,1.299,2,70.4008,46.4067,5.22,229.6541,35299.2161,363.9094,625.2961,0.4742,63,0.926470588,0.4742,1.299,0.659178589,Platinum,5
CUST193,668.21,111.3683,54.0024,6,103.83,51.32,209.21,315.38,52.5633,21.8379,46.12,7,1.1667,0.4082,1.0,1,2,93.9342,25.4178,51.32,122.43,102.4325,45.0767,11.9753,45.52,5,3,2/23/2022,7/15/2025,6,668.21,315.38,352.83,0.528022628,133.642,1.4,0.270591542,0.349875718,1238,247.6,1.472962066,3,0.6,55,5,668.21,4,2,1,421,668.21,59.66160714,8,1.2727,2,100.7881,29.0912,51.32,154.1958,11.9556,1.0869,0.3057,0.5455,8,1.0,0.5455,1.2727,0.28863725,Platinum,5
CUST194,325.12,40.64,16.2925,8,37.57,17.53,64.41,299.68,37.46,14.7577,34.58,8,1.0,0.0,1.0,1,1,40.64,16.2925,17.53,64.41,37.57,37.46,14.7577,34.58,8,7,12/9/2022,2/17/2025,8,325.12,299.68,25.44,0.078248031,40.64,1.0,0.40089813,0.0,801,100.125,3.640897756,7,0.875,203,8,325.12,3,2,1,321,325.12,12.74980392,10,1.1667,2,43.1169,15.409,17.53,69.2116,11.8682,0.989,0.0305,0.6667,10,1.0,0.6667,1.1667,0.35737727,Diamond,4
CUST195,1190140.58,171.4406,473.1365,6942,50.19,0.15,15580.0,880698.07,126.8652,370.4755,32.0,973844,140.2829,481.5729,24.0,1,12000,41.2884,130.0629,0.0003,3549.0,2.5253,31.3047,105.904,1.75,2232,1348,1/3/2022,9/5/2025,6942,1190140.58,880698.07,309442.51,0.260005007,533.2171057,436.3100358,3.150107536,3.43286958,1341,0.600806452,607.0640835,1348,0.603942652,3,2232,1190140.58,5,5,5,555,1190140.58,664098443.6,10032,1.2188,2,43.8073,134.5038,0.0003,3970.1202,1811398.561,141.0637,473.0581,0.5406,8861,0.883273525,0.5406,1.2188,3.070351288,Bronze,1
CUST196,18451.39,217.0752,202.0068,85,157.84,12.55,681.89,10036.59,118.0775,117.4018,80.5,3242,38.1412,185.0988,2.0,1,1000,140.7613,120.1918,0.0569,340.945,136.18,76.3524,68.2811,73.74,33,12,1/3/2022,5/28/2024,85,18451.39,10036.59,8414.8,0.456052362,559.1330303,98.24242424,0.853869636,4.85298837,876,26.54545455,13.73432155,12,0.363636364,468,33,18451.39,2,4,4,244,18451.39,1298.285437,119,1.2013,2,158.8537,139.9979,0.0569,485.7589,4390.541,29.4667,159.9913,0.5705,101,0.848739496,0.5705,1.2013,0.881300845,Platinum,5
CUST197,835.74,208.935,74.9392,4,184.325,151.5,315.59,463.89,115.9725,27.0482,119.52,11,2.75,0.5,3.0,2,3,78.2392,29.9832,50.5,105.1967,78.63,41.9775,4.275,39.84,4,1,2/7/2022,7/21/2023,4,835.74,463.89,371.85,0.444935028,208.935,2.75,0.383224777,0.181818182,529,132.25,2.754716981,1,0.25,780,4,835.74,2,2,2,222,835.74,4.280358515,6,1.1429,2,80.0456,27.5114,50.5,116.6246,20.1448,2.8778,0.4529,0.5714,5,0.833333333,0.5714,1.1429,0.343696593,Diamond,4
CUST198,1600.84,88.9356,87.7028,18,35.425,6.8,209.6,1222.3,67.9056,69.8529,31.615,39512,2195.1111,4399.6995,250.0,1,13350,29.5695,40.0561,0.0028,112.98,11.6783,18.9155,22.9526,7.745,5,17,1/18/2022,8/3/2023,18,1600.84,1222.3,378.54,0.236463357,320.168,7902.4,1.354642453,2.004317458,562,112.4,3.241563055,17,3.4,767,5,1600.84,2,2,2,222,1600.84,10.42213542,30,1.1667,2,28.045,43.5422,0.0028,150.039,62984.1458,1749.5596,3596.4948,0.5,22,0.733333333,0.5,1.1667,1.552583348,Diamond,4
CUST199,7633.37,103.1536,133.7968,74,53.3,3.36,787.9,4998.8,67.5514,90.477,30.01,1208,16.3243,29.7368,5.5,1,210,22.991,36.0504,1.478,184.99,6.224,15.6751,25.1928,3.715,12,33,1/13/2022,4/23/2024,74,7633.37,4998.8,2634.57,0.345138517,636.1141667,100.6666667,1.56802227,1.82162788,831,69.25,5.264423077,33,2.75,503,12,7633.37,2,3,3,233,7633.37,181.7469048,107,1.2015,2,21.6833,33.7251,1.478,199.1756,1897.3785,14.1595,25.0988,0.5522,94,0.878504673,0.5522,1.2015,1.555349047,Platinum,5
CUST2,2193839.53,119.8557,292.8195,18304,43.645,0.09,8067.27,1508714.55,82.4254,233.2417,25.74,654868,35.7773,144.7414,10.0,1,7500,40.26,125.4587,0.0062,5477.82,11.08,27.2693,90.5545,7.165,2275,2959,1/3/2022,9/8/2025,18304,2193839.53,1508714.55,685124.98,0.312294938,964.3250681,287.8540659,3.116212121,4.045621106,1344,0.590769231,617.3791822,2959,1.300659341,0,2275,2193839.53,5,5,5,555,2193839.53,4990984931.0,26460,1.2182,2,42.868,135.72,0.0062,6185.2482,1212925.798,35.8377,145.2071,0.5408,23487,0.887641723,0.5408,1.2182,3.165997947,Bronze,1
CUST20,19103.71,254.7161,1042.6794,75,47.85,2.45,9000.0,52144.11,695.2548,2688.8306,36.0,69963,932.84,6165.1219,4.0,1,53165,47.5725,77.1151,0.0028,390.28,16.91,37.4974,64.9669,13.0,44,58,1/24/2022,7/29/2025,75,19103.71,52144.11,-33040.4,-1.729527929,434.1752273,1590.068182,1.621001629,6.608981069,1282,29.13636364,12.51753702,58,1.318181818,41,44,19103.71,4,4,4,444,19103.71,20013.41048,122,1.1921,2,48.6485,81.4428,0.0028,431.3505,153077.2383,1013.7565,6138.6269,0.4967,94,0.770491803,0.4967,1.1921,1.674107115,Platinum,5
CUST200,19965.13,80.5046,113.9978,248,34.8,0.35,960.0,12445.88,50.185,75.6772,18.0,8666,34.9435,62.1505,3.0,1,400,49.5202,93.6104,0.0174,499.0,4.7212,34.8664,73.8835,2.76,137,167,1/5/2022,9/8/2025,248,19965.13,12445.88,7519.25,0.376619135,145.7308759,63.25547445,1.890347777,1.77859974,1342,9.795620438,37.23380491,167,1.218978102,0,137,19965.13,5,5,4,554,19965.13,2735222.81,367,1.1881,2,49.9138,93.8371,0.0174,535.3113,15140.4011,33.4965,58.3988,0.5487,309,0.841961853,0.5487,1.1881,1.879983091,Platinum,5
CUST201,63622.74,256.5433,363.7689,248,167.26,10.31,2777.06,37201.65,150.0067,233.2974,95.36,25220,101.6935,316.0722,9.0,1,2200,63.8607,84.8676,0.3967,638.345,21.2779,34.931,47.5834,11.49,77,40,1/6/2022,9/4/2025,248,63622.74,37201.65,26421.09,0.415277462,826.2693506,327.5324675,1.32894879,3.108086554,1337,17.36363636,21.00523169,40,0.519480519,4,77,63622.74,5,5,5,555,63622.74,979790.196,360,1.2123,2,73.4886,108.9661,0.3967,711.8887,41435.3778,90.6682,267.2106,0.5427,314,0.872222222,0.5427,1.2123,1.482761952,Platinum,5
CUST202,52350.86,311.6123,839.8509,168,133.725,2.5,8176.0,37955.62,225.9263,617.1981,86.02,46982,279.6548,1662.0041,12.0,1,16000,51.8089,87.823,0.3417,399.0,5.3427,39.7672,71.0216,4.045,71,67,1/3/2022,9/4/2025,168,52350.86,37955.62,14395.24,0.27497619,737.3360563,661.7183099,1.695133462,5.943055867,1340,18.87323944,19.3251305,67,0.943661972,4,71,52350.86,5,4,4,544,52350.86,743382.212,238,1.2539,2,53.9804,90.951,0.3417,399.0,57473.0866,180.1664,1213.0188,0.5266,221,0.928571429,0.5266,1.2539,1.68488933,Platinum,5
CUST203,4777.22,113.7433,98.7593,42,78.38,24.3,406.25,2861.58,68.1329,60.3925,48.24,1131,26.9286,18.8517,24.0,9,72,4.3968,3.195,1.6517,10.98,2.2388,2.617,1.9086,1.276,23,9,1/13/2022,7/8/2025,42,4777.22,2861.58,1915.64,0.400994721,207.7052174,49.17391304,0.726664847,0.700062387,1272,55.30434783,6.594658288,9,0.391304348,62,23,4777.22,4,4,3,443,4777.22,1744.064444,58,1.2267,2,4.6516,3.3393,1.6517,12.0913,2225.8016,29.6774,20.8702,0.56,52,0.896551724,0.56,1.2267,0.717882019,Platinum,5
CUST204,833771.04,86.6256,308.3366,9625,14.25,0.05,6988.57,616145.25,64.0151,243.4991,8.94,609518,63.3265,123.955,12.0,1,2000,27.3783,132.3459,0.0002,3579.42,1.25,20.4836,106.141,0.81,1131,1976,1/3/2022,9/5/2025,9625,833771.04,616145.25,217625.79,0.261013851,737.1980902,538.9195402,4.833970699,1.957395403,1341,1.185676393,307.6117735,1976,1.747126437,3,1131,833771.04,5,5,5,555,833771.04,235748761.6,13918,1.2204,2,29.4515,134.1763,0.0002,3579.42,1121817.851,62.8399,121.3473,0.5392,12337,0.886406093,0.5392,1.2204,4.555839261,Bronze,1
CUST205,237526.7,122.9434,164.8274,1932,64.535,0.03,1295.6,128449.72,66.4854,97.5251,30.1,592140,306.4907,390.0116,120.0,1,2000,6.029,19.023,0.0003,209.83,0.2527,3.7806,12.6552,0.12,269,233,12/22/2021,9/8/2025,1932,237526.7,128449.72,109076.98,0.459219869,882.9988848,2201.263941,3.155249627,1.272507127,1356,5.040892193,72.35445836,233,0.866171004,0,269,237526.7,5,5,5,555,237526.7,63894682.3,2865,1.2227,2,6.2314,19.8013,0.0003,240.3065,1161338.913,315.0675,398.6785,0.5241,2492,0.869808028,0.5241,1.2227,3.17766473,Gold,3
CUST206,30431.55,323.7399,648.5953,94,96.785,3.86,4996.87,18262.02,194.2768,388.7918,61.8,3455,36.7553,31.2756,31.5,1,202,14.1976,25.8837,0.0386,187.98,3.8286,7.8252,11.8294,2.188,65,33,3/15/2022,8/26/2025,94,30431.55,18262.02,12169.53,0.399898461,468.1776923,53.15384615,1.823103905,0.850914018,1260,19.38461538,18.81443299,33,0.507692308,13,65,30431.55,5,4,4,544,30431.55,141289.3393,138,1.1882,2,14.8566,27.5954,0.0386,219.6301,6453.1116,37.9595,26.9943,0.5529,115,0.833333333,0.5529,1.1882,1.857450561,Platinum,5
CUST207,57519.05,174.8299,304.1748,329,78.31,5.86,3405.88,30975.42,94.1502,113.4332,59.68,10540,32.0365,189.4267,3.0,1,2000,60.1531,138.3472,0.08,1772.9116,46.36,31.8906,24.016,33.0,32,67,1/11/2022,1/10/2025,329,57519.05,30975.42,26543.63,0.461475459,1797.470313,329.375,2.299918042,5.912840042,1095,34.21875,10.65693431,67,2.09375,241,32,57519.05,3,4,5,345,57519.05,7605.824793,472,1.2224,2,62.7772,130.0398,0.08,1925.8511,15234.2667,25.0976,151.4603,0.542,428,0.906779661,0.542,1.2224,2.071449507,Platinum,5
CUST208,36575.95,56.3574,44.3152,649,52.25,0.74,444.8,25735.38,39.6539,31.7688,32.34,35936,55.3713,633.0651,1.0,1,12000,48.8177,31.9433,0.0075,148.27,50.45,34.2107,22.5787,26.7,217,59,1/25/2022,9/8/2025,649,36575.95,25735.38,10840.57,0.296385193,168.552765,165.6036866,0.654338488,11.43309079,1322,6.092165899,59.86772487,59,0.271889401,0,217,36575.95,5,5,4,554,36575.95,7936981.15,892,1.2473,2,53.147,34.9003,0.0075,216.354,77668.112,65.5427,732.2685,0.5477,863,0.967488789,0.5477,1.2473,0.656674883,Platinum,5
CUST209,68065.31,181.0248,422.1238,376,52.05,0.49,4539.22,32155.55,85.5201,227.2816,25.345,101919,271.0612,449.1039,100.0,1,3000,12.0624,69.5508,0.0092,1284.65,0.6183,7.4388,53.4605,0.2657,129,193,1/6/2022,8/25/2025,376,68065.31,32155.55,35909.76,0.527577998,527.638062,790.0697674,5.76591723,1.656835799,1327,10.28682171,35.45557229,193,1.496124031,14,129,68065.31,4,5,5,455,68065.31,585361.666,538,1.2192,2,13.3439,81.9159,0.0092,1614.2916,211550.6804,307.0402,514.2345,0.5457,480,0.892193309,0.5457,1.2192,6.138827479,Gold,3
CUST21,2916.15,97.205,40.8634,30,88.255,37.64,188.68,1715.27,57.1757,22.9938,49.32,81,2.7,2.2766,1.0,1,6,86.7747,37.2716,37.64,175.78,85.48,51.5907,22.3706,48.54,13,7,4/7/2022,7/2/2024,30,2916.15,1715.27,1200.88,0.411803234,224.3192308,6.230769231,0.429521508,0.843185185,817,62.84615385,5.800733496,7,0.538461538,433,13,2916.15,2,3,2,232,2916.15,87.35011521,40,1.1667,2,96.8085,40.0878,37.64,211.1997,145.8676,3.0389,2.4289,0.625,37,0.925,0.625,1.1667,0.414093804,Platinum,5
CUST210,467968.6,229.7342,447.2891,2037,123.25,0.79,6548.0,297137.35,145.8701,267.0716,75.5,230096,112.9583,444.8689,5.0,1,6000,36.9948,37.313,0.2467,311.86,23.3123,24.299,24.2738,16.215,632,187,1/3/2022,9/8/2025,2037,467968.6,297137.35,170831.25,0.365048531,740.4566456,364.0759494,1.008601209,3.938346275,1344,2.126582278,171.5092937,187,0.295886076,0,632,467968.6,5,5,5,555,467968.6,295756155.2,2961,1.2194,2,38.8486,39.3998,0.2467,384.2925,462099.9665,121.8297,464.0786,0.537,2630,0.888213441,0.537,1.2194,1.014188413,Gold,3
CUST211,291869.28,310.8299,477.804,939,149.25,2.93,4389.42,188501.79,200.7474,299.3377,110.0,299986,319.4739,1137.2188,7.0,1,10000,63.2156,180.6965,0.765,1764.705,33.7783,35.2096,60.6543,27.5,63,131,1/12/2022,8/12/2025,939,291869.28,188501.79,103367.49,0.354156799,4632.845714,4761.68254,2.858416277,3.559661055,1308,20.76190476,17.56684492,131,2.079365079,27,63,291869.28,4,4,5,445,291869.28,656705.88,1346,1.204,2,62.5825,174.412,0.765,2057.7283,518637.8008,306.7048,1098.9063,0.5553,1181,0.877414562,0.5553,1.204,2.786913274,Platinum,5
CUST212,78467.51,576.967,948.0477,136,659.65,4.36,9755.31,46107.39,339.0249,349.5882,448.56,85709,630.2132,3826.0162,72.0,1,30000,92.4892,153.8929,0.08,730.55,76.75,60.0973,99.3352,57.175,57,35,1/4/2022,11/20/2023,136,78467.51,46107.39,32360.12,0.412401515,1376.622982,1503.666667,1.663901299,6.070987088,685,12.01754386,30.32798834,35,0.614035088,658,57,78467.51,2,4,5,245,78467.51,6787.022868,185,1.206,2,104.8155,172.464,0.08,962.8856,126049.5875,540.9854,3274.3444,0.5837,172,0.92972973,0.5837,1.206,1.645405498,Platinum,5
CUST213,428.66,107.165,85.8722,4,81.95,38.16,226.6,211.59,52.8975,33.0876,53.035,1087,271.75,485.756,37.5,12,1000,18.4019,16.9173,0.2266,38.16,17.6104,10.2448,8.7357,10.5717,3,4,8/23/2022,3/10/2023,4,428.66,211.59,217.07,0.506392012,142.8866667,362.3333333,0.919323548,1.78751058,199,66.33333333,5.475,4,1.333333333,913,3,428.66,1,1,1,111,428.66,1.406980306,5,1.0,1,20.4844,15.373,0.2266,38.16,1133.3588,226.6718,432.5846,0.8,4,0.8,0.8,1.0,0.750473531,Diamond,4
CUST214,54382.46,163.3107,162.5797,333,117.34,4.48,1438.3,35824.33,107.5806,104.3516,77.28,5599,16.8138,20.4495,10.0,1,120,32.7115,30.6558,1.01,136.28,15.254,21.6026,20.7829,10.5,190,36,1/10/2022,8/25/2025,333,54382.46,35824.33,18558.13,0.341252124,286.2234737,29.46842105,0.937156657,1.216233094,1323,6.963157895,52.37915408,36,0.189473684,14,190,54382.46,4,5,4,454,54382.46,688844.4933,509,1.2323,2,32.1476,31.63,1.01,136.28,10501.1194,15.8388,20.033,0.5023,427,0.838899804,0.5023,1.2323,0.983899265,Platinum,5
CUST215,8342.4,347.6,279.0111,24,206.195,59.8,893.98,5033.96,209.7483,174.7496,105.24,3203,133.4583,174.0789,3.0,1,432,37.822,36.2017,1.7538,144.835,48.47,21.1889,19.2241,30.29,14,3,2/9/2022,8/11/2023,24,8342.4,5033.96,3308.44,0.39658132,595.8857143,228.7857143,0.957159854,1.30436923,548,39.14285714,9.307832423,3,0.214285714,759,14,8342.4,2,3,3,233,8342.4,153.6757895,31,1.2619,2,38.6022,35.7781,1.7538,144.835,4872.9326,116.0222,158.25,0.5714,32,1.032258065,0.5714,1.2619,0.926840957,Diamond,4
CUST216,347561.05,89.1182,142.8504,3900,42.0,0.05,2798.5,178755.37,45.8347,77.2108,19.76,1394151,357.4746,924.2066,30.0,1,12500,6.2304,18.4929,0.0024,399.0,1.37,3.6798,12.1976,0.6417,829,402,1/4/2022,9/5/2025,3900,347561.05,178755.37,168805.68,0.485686414,419.2533776,1681.726176,2.968172188,2.585376975,1340,1.616405308,225.6413125,402,0.484921592,3,829,347561.05,5,5,5,555,347561.05,72032027.61,5688,1.2186,2,6.5528,19.7238,0.0024,430.6012,2579370.758,354.3578,915.1845,0.5358,4980,0.875527426,0.5358,1.2186,3.009980466,Gold,3
CUST217,313793.34,38.5401,71.9743,8142,23.19,0.16,2882.8,222073.31,27.275,54.1393,16.23,58471,7.1814,14.8418,3.0,1,390,8.5423,8.2137,0.1567,46.85,4.7762,5.915,5.7283,3.44,1066,104,1/4/2022,11/15/2022,8142,313793.34,222073.31,91720.03,0.292294381,294.3652345,54.85084428,0.961532608,2.066700086,315,0.295497186,1231.297468,104,0.097560976,1028,1066,313793.34,1,5,5,155,313793.34,325076.4824,11799,1.2185,2,9.1663,8.89,0.1567,69.0635,105904.6054,7.0145,13.9897,0.5393,10397,0.881176371,0.5393,1.2185,0.969856976,Gold,3
CUST218,196.69,13.1127,13.7186,15,10.17,4.0,56.21,174.25,11.6167,12.3635,9.15,21,1.4,0.7368,1.0,1,3,10.7658,12.9716,1.3333,56.21,9.71,9.5233,11.7035,8.75,13,6,1/3/2022,2/11/2025,15,196.69,174.25,22.44,0.114088159,15.13,1.615384615,1.204889558,0.526285714,1135,87.30769231,4.17693662,6,0.461538462,209,13,196.69,3,3,1,331,196.69,12.17604762,20,1.2,2,11.6851,14.3079,1.3333,60.0035,34.547,1.3819,0.7489,0.6,19,0.95,0.6,1.2,1.224456787,Platinum,5
CUST219,83845.83,1117.9444,1846.548,75,48.2,6.58,6302.86,49590.38,661.2051,1092.8366,35.9,35009,466.7867,823.3646,12.0,1,3750,173.1677,646.9691,1.1,3630.54,40.0,96.2937,343.6125,27.4,32,13,1/14/2022,6/14/2024,75,83845.83,49590.38,34255.45,0.408552817,2620.182188,1094.03125,3.736084154,1.763899014,882,27.5625,13.22763307,13,0.40625,451,32,83845.83,2,4,5,245,83845.83,5935.987965,109,1.2378,2,221.7165,778.2393,1.1,4161.0115,67094.6816,469.1936,774.1373,0.5245,101,0.926605505,0.5245,1.2378,3.51006488,Platinum,5
CUST22,10145.98,95.7168,62.2968,106,80.64,21.2,281.82,6663.96,62.8675,40.6528,60.16,873,8.2358,21.374,2.0,1,125,64.174,29.0196,15.945,133.37,62.95,42.0,17.7067,40.92,31,15,2/9/2022,2/25/2025,106,10145.98,6663.96,3482.02,0.343192082,327.2896774,28.16129032,0.452201826,2.595254863,1112,35.87096774,10.16621743,15,0.483870968,195,31,10145.98,3,4,3,343,10145.98,1604.721327,162,1.2286,2,73.7122,34.3699,15.945,166.3993,1611.6829,7.6747,19.0884,0.5048,137,0.845679012,0.5048,1.2286,0.466271526,Platinum,5
CUST220,224430.71,221.5506,490.762,1013,60.15,1.46,5546.72,143330.95,141.4916,339.5265,34.81,2127204,2099.9052,6815.2415,200.0,1,60000,17.9604,83.152,0.0056,1338.47,0.45,12.3835,56.7752,0.38,638,225,1/3/2022,9/4/2025,1013,224430.71,143330.95,81099.76,0.361357677,351.7722727,3334.175549,4.629740986,3.245499606,1340,2.10031348,173.6539896,225,0.352664577,4,638,224430.71,5,5,5,555,224430.71,28637358.6,1510,1.2233,2,20.1947,87.1262,0.0056,1338.47,4211381.385,2166.3484,6923.8327,0.5211,1298,0.859602649,0.5211,1.2233,4.31431019,Gold,3
CUST221,378235.73,45.0442,83.3866,8397,21.03,0.18,2232.23,222234.52,26.4659,63.2637,9.89,596926,71.088,86.1153,30.0,1,1050,8.436,39.198,0.0043,694.45,0.5513,6.079,31.0756,0.2353,1277,1141,1/4/2022,9/8/2025,8397,378235.73,222234.52,156001.21,0.412444403,296.1908614,467.4440094,4.646514936,1.211390108,1343,1.051683634,346.8043155,1141,0.893500392,0,1277,378235.73,5,5,5,555,378235.73,483007027.2,12179,1.2182,2,9.6324,44.5383,0.0043,771.4945,1101485.612,70.7032,87.1187,0.539,10731,0.881106823,0.539,1.2182,4.623800922,Silver,2
CUST222,3425.86,126.8837,117.3706,27,68.6,3.95,429.82,1717.29,63.6033,61.8763,40.6,1766,65.4074,134.0535,10.0,1,500,45.0531,81.0772,0.0354,274.93,7.805,22.3454,36.7218,4.06,14,14,2/25/2022,11/13/2024,27,3425.86,1717.29,1708.57,0.498727327,244.7042857,126.1428571,1.799592037,2.049515804,992,70.85714286,5.146022155,14,1.0,299,14,3425.86,3,3,3,333,3425.86,159.8734667,37,1.1778,2,41.4713,74.9901,0.0354,285.3766,2378.0121,52.8447,107.9792,0.6,34,0.918918919,0.6,1.1778,1.80824088,Platinum,5
CUST223,117313.32,168.7961,312.0246,695,81.89,0.6,2952.18,77730.44,111.8424,215.6566,50.78,39564,56.9266,133.7706,8.0,1,2000,48.9803,99.8836,0.0168,972.0,8.9517,35.4573,74.8628,5.64,286,377,1/5/2022,8/28/2025,695,117313.32,77730.44,39582.88,0.337411643,410.1864336,138.3356643,2.039260682,2.349878616,1331,4.653846154,78.37087087,377,1.318181818,11,286,117313.32,5,5,5,555,117313.32,2795967.46,1004,1.2044,2,54.478,110.6498,0.0168,972.0,67771.7368,53.7019,116.0067,0.5507,869,0.865537849,0.5507,1.2044,2.03109145,Gold,3
CUST224,221099.97,161.3868,433.9186,1370,44.86,0.27,7000.0,141334.1,103.1636,280.9227,25.94,366031,267.1759,558.1773,89.0,1,6250,5.6805,21.4645,0.004,265.0,0.6443,3.6399,14.5524,0.3451,555,411,1/3/2022,9/5/2025,1370,221099.97,141334.1,79765.87,0.360768344,398.3783243,659.5153153,3.778628642,2.089175334,1341,2.416216216,150.9500745,411,0.740540541,3,555,221099.97,5,5,5,555,221099.97,30677620.84,2047,1.2278,2,6.4605,24.4224,0.004,266.4926,725017.3225,273.4882,565.3685,0.5168,1766,0.86272594,0.5168,1.2278,3.780264685,Gold,3
CUST225,444.33,16.4567,31.3883,27,5.7,0.37,144.44,407.1,15.0778,28.3544,5.13,943,34.9259,83.6618,10.0,1,400,10.2931,21.9886,0.0185,91.11,0.766,9.4835,19.9845,0.69,13,24,2/16/2022,1/12/2024,27,444.33,407.1,37.23,0.083789076,34.17923077,72.53846154,2.136246612,2.395408565,695,53.46153846,6.817528736,24,1.846153846,605,13,444.33,2,3,1,231,444.33,9.531831683,37,1.2449,2,7.1524,17.3642,0.0185,91.11,2234.7522,45.6072,98.3449,0.551,36,0.972972973,0.551,1.2449,2.427744533,Platinum,5
CUST226,18924.97,320.7622,400.4612,59,154.73,7.12,1912.8,10875.79,184.3354,248.6708,77.28,13416,227.3898,378.1427,48.0,1,1200,45.6169,39.4747,5.634,135.39,39.622,25.7327,22.3389,21.265,20,5,4/5/2022,4/17/2025,59,18924.97,10875.79,8049.18,0.425320621,946.2485,670.8,0.865352534,1.66297125,1108,55.4,6.582506763,5,0.25,144,20,18924.97,3,3,4,334,18924.97,2610.34069,90,1.2105,2,47.0577,38.851,5.634,142.2862,22363.2152,196.1686,354.3662,0.5175,73,0.811111111,0.5175,1.2105,0.825603461,Platinum,5
CUST227,16007.53,228.679,201.3881,70,141.7,34.67,716.0,5888.97,84.1281,48.8264,67.695,129281,1846.8714,3439.5662,1000.0,1,17280,45.6528,74.5709,0.095,264.0,0.3885,24.2861,39.2332,0.0796,32,16,1/11/2022,8/25/2025,70,16007.53,5888.97,10118.56,0.632112512,500.2353125,4040.03125,1.633435408,1.8623745,1322,41.3125,8.828420257,16,0.5,14,32,16007.53,4,4,4,444,16007.53,34149.39733,93,1.1983,2,48.3573,79.3341,0.095,315.0161,216219.862,1863.9643,3705.7224,0.6034,86,0.924731183,0.6034,1.1983,1.64058167,Platinum,5
CUST228,159907.95,85.558,193.618,1869,31.36,0.1,4132.2,119074.75,63.7104,318.6783,15.0,150688,80.6249,1240.069,4.0,1,53030,42.4207,89.2063,0.0028,849.0,3.815,31.4318,72.8892,1.8644,865,1227,1/3/2022,8/28/2025,1869,159907.95,119074.75,40833.2,0.255354409,184.8646821,174.2057803,2.10289552,15.38071985,1333,1.541040462,236.6754123,1227,1.41849711,11,865,159907.95,5,5,5,555,159907.95,11526698.06,2746,1.2141,2,43.8207,92.471,0.0028,947.7492,248353.5073,71.08,922.4063,0.5349,2398,0.873270211,0.5349,1.2141,2.110212753,Gold,3
CUST229,643.69,58.5173,29.5199,11,52.08,25.36,116.31,354.98,32.2709,19.0813,26.88,371,33.7273,20.7079,24.0,12,72,1.838,0.2617,1.4462,2.2642,1.8678,0.98,0.1095,0.96,7,2,2/11/2022,5/21/2025,11,643.69,354.98,288.71,0.448523358,91.95571429,53.0,0.142383025,0.613980366,1195,170.7142857,2.136287625,2,0.285714286,110,7,643.69,3,2,1,321,643.69,40.59306306,20,1.1667,2,1.9942,0.2982,1.4462,2.6014,795.7259,33.1552,18.3754,0.4583,12,0.6,0.4583,1.1667,0.149533648,Platinum,5
CUST23,8908079.11,141.3712,268.5671,63012,67.08,0.07,5926.2,6416993.02,101.8376,213.0323,46.48,150012127,2380.6914,9230.6068,133.0,1,240000,10.1894,49.772,0.0042,5100.0,0.5644,7.5742,42.5671,0.4181,7589,577,1/3/2022,9/8/2025,63012,8908079.11,6416993.02,2491086.09,0.279643463,1173.814615,19767.04796,4.884684083,3.877279852,1344,0.177098432,2059.468401,577,0.076031098,0,7589,8908079.11,5,5,5,555,8908079.11,67603412366.0,91272,1.2195,2,10.8766,52.4431,0.0042,6305.7971,276703629.9,2366.2827,9185.134,0.5389,80598,0.883052853,0.5389,1.2195,4.821644632,Rock,0
